date,snow,total_snow,base,precip,total_precip
2015-01-08,0.0,101.0,32.0,0.0,2.19
2015-01-09,0.0,101.0,32.0,0.0,2.19
2015-01-10,0.0,101.0,31.0,0.0,2.19
2015-01-11,0.0,101.0,31.0,0.0,2.19
2015-01-12,1.0,102.0,31.0,0.02,2.21
2015-01-13,0.0,102.0,31.0,0.0,2.21
2015-01-14,0.0,102.0,31.0,0.0,2.21
2015-01-15,0.0,102.0,31.0,0.0,2.21
2015-01-16,0.0,102.0,31.0,0.0,2.21
2015-01-17,2.0,104.0,33.0,0.04,2.25
2015-01-18,0.0,104.0,31.0,0.0,2.25
2015-01-19,0.0,104.0,31.0,0.0,2.25
2015-01-20,7.0,111.0,38.0,0.14,2.39
2015-01-21,2.0,113.0,38.0,0.02,2.41
2015-01-22,2.0,115.0,37.0,0.01,2.42
2015-01-23,0.0,115.0,36.0,0.0,2.42
2015-01-24,0.0,115.0,35.0,0.0,2.42
2015-01-25,1.0,116.0,35.0,0.0,2.42
2015-01-26,0.0,116.0,35.0,0.0,2.42
2015-01-27,0.0,116.0,35.0,0.0,2.42
2015-01-28,0.0,116.0,35.0,0.0,2.42
2015-01-29,0.0,116.0,35.0,0.0,2.42
2015-01-30,0.0,116.0,34.0,0.0,2.42
2015-01-31,0.0,116.0,34.0,0.0,2.42
2015-02-01,2.0,118.0,35.0,0.02,2.44
2015-02-02,0.0,118.0,35.0,0.0,2.44
2015-02-03,1.0,119.0,36.0,0.0,2.44
2015-02-04,1.0,120.0,36.0,0.04,2.48
2015-02-05,9.0,129.0,44.0,0.29,2.77
2015-02-06,0.0,129.0,43.0,0.0,2.77
2015-02-07,0.0,129.0,42.0,0.0,2.77
2015-02-08,0.0,129.0,41.0,0.0,2.77
2015-02-09,0.0,129.0,40.0,0.0,2.77
2015-02-10,0.0,129.0,39.0,0.0,2.77
2015-02-11,3.0,132.0,41.0,0.04,2.81
2015-02-12,0.0,132.0,40.0,0.0,2.81
2015-02-13,0.0,132.0,39.0,0.0,2.81
2015-02-14,0.0,132.0,39.0,0.0,2.81
2015-02-15,0.0,132.0,39.0,0.0,2.81
2015-02-16,2.0,134.0,40.0,0.0,2.81
2015-02-17,2.0,136.0,41.0,0.05,2.86
2015-02-18,0.0,136.0,41.0,0.0,2.86
2015-02-19,0.0,136.0,40.0,0.0,2.86
2015-02-20,0.0,136.0,39.0,0.0,2.86
2015-02-21,4.0,140.0,43.0,0.1,2.96
2015-02-22,2.0,142.0,43.0,0.02,2.98
2015-02-23,2.0,144.0,44.0,0.05,3.03
2015-02-24,1.0,145.0,44.0,0.0,3.03
2015-02-25,1.0,146.0,43.0,0.01,3.04
2015-02-26,3.0,149.0,45.0,0.04,3.08
2015-02-27,3.0,152.0,46.0,0.0,3.08
2015-02-28,1.0,153.0,46.0,0.0,3.08
2015-03-01,0.0,154.0,46.0,0.0,3.08
2015-03-02,2.0,155.0,46.0,0.04,3.12
2015-03-03,1.0,156.0,46.0,0.02,3.14
2015-03-04,2.0,158.0,48.0,0.06,3.2
2015-03-05,5.0,163.0,52.0,0.13,3.33
2015-03-06,1.0,164.0,50.0,0.01,3.34
2015-03-07,0.0,164.0,49.0,0.0,3.34
2015-03-08,0.0,164.0,48.0,0.0,3.34
2015-03-09,0.0,164.0,48.0,0.0,3.34
2015-03-10,0.0,164.0,47.0,0.0,3.34
2015-03-11,0.0,164.0,47.0,0.0,3.34
2015-03-12,0.0,164.0,47.0,0.0,3.34
2015-03-13,0.0,164.0,46.0,0.0,3.34
2015-03-14,4.0,168.0,48.0,0.05,3.39
2015-03-15,0.0,168.0,48.0,0.0,3.39
2015-03-16,0.0,168.0,47.0,0.0,3.39
2015-03-17,0.0,168.0,46.0,0.0,3.39
2015-03-18,0.0,168.0,46.0,0.0,3.39
2015-03-19,0.0,168.0,46.0,0.0,3.39
2015-03-20,3.0,171.0,47.0,0.07,3.46
2015-03-21,0.0,171.0,47.0,0.0,3.46
2015-03-22,0.0,171.0,46.0,0.0,3.46
2015-03-23,0.0,171.0,46.0,0.0,3.46
2015-03-24,0.0,171.0,46.0,0.0,3.46
2015-03-25,5.0,176.0,51.0,0.2,3.66
2015-03-26,3.0,179.0,51.0,0.06,3.72
2015-03-27,2.0,181.0,52.0,0.05,3.77
2015-03-28,0.0,181.0,51.0,0.0,3.77
2015-03-29,0.0,181.0,50.0,0.0,3.77
2015-03-30,1.0,182.0,50.0,0.02,3.79
2015-03-31,0.0,182.0,50.0,0.0,3.79
2015-04-01,0.0,182.0,49.0,0.0,3.79
2015-04-02,0.0,182.0,49.0,0.0,3.79
2015-04-03,0.0,182.0,48.0,0.0,3.79
2015-04-04,8.0,190.0,56.0,0.14,3.93
2015-04-05,0.0,190.0,53.0,0.0,3.93
2015-04-06,0.0,190.0,52.0,0.0,3.93
2015-04-07,0.0,190.0,51.0,0.0,3.93
2015-04-08,0.0,190.0,49.0,0.0,3.93
2015-04-09,0.0,190.0,49.0,0.0,3.93
2015-04-10,0.0,190.0,49.0,0.0,3.93
2015-04-11,1.0,191.0,49.0,0.0,3.93
2015-04-12,0.0,191.0,48.0,0.0,3.93
2015-04-13,0.0,191.0,48.0,0.0,3.93
2015-04-14,0.0,191.0,48.0,0.0,3.93
2015-04-15,0.0,191.0,48.0,0.0,3.93
2015-10-15,0.0,0.0,48.0,0.0,0.0
2015-10-16,0.0,0.0,48.0,0.0,0.0
2015-10-17,0.0,0.0,48.0,0.0,0.0
2015-10-18,0.0,0.0,48.0,0.0,0.0
2015-10-19,0.0,0.0,48.0,0.0,0.0
2015-10-20,0.0,0.0,48.0,0.0,0.0
2015-10-21,0.0,0.0,48.0,0.0,0.0
2015-10-22,0.0,0.0,48.0,0.0,0.0
2015-10-23,0.0,0.0,48.0,0.0,0.0
2015-10-24,0.0,0.0,48.0,0.0,0.0
2015-10-25,0.0,0.0,48.0,0.0,0.0
2015-10-26,0.0,0.0,48.0,0.0,0.0
2015-10-27,0.0,0.0,48.0,0.0,0.0
2015-10-28,0.0,0.0,48.0,0.0,0.0
2015-10-29,0.0,0.0,48.0,0.0,0.0
2015-10-30,0.0,0.0,48.0,0.0,0.0
2015-10-31,0.0,0.0,48.0,0.0,0.0
2015-11-01,0.0,0.0,48.0,0.0,0.0
2015-11-02,0.0,0.0,48.0,0.0,0.0
2015-11-03,0.0,0.0,48.0,0.0,0.0
2015-11-04,1.0,1.0,48.0,0.0,0.0
2015-11-05,0.0,1.0,48.0,0.0,0.0
2015-11-06,9.0,10.0,48.0,0.04,0.04
2015-11-07,0.0,10.0,48.0,0.05,0.09
2015-11-08,0.0,10.0,48.0,0.0,0.09
2015-11-09,0.0,10.0,48.0,0.0,0.09
2015-11-10,0.0,10.0,48.0,0.0,0.09
2015-11-11,3.0,13.0,48.0,0.29,0.38
2015-11-12,0.0,13.0,48.0,0.02,0.4
2015-11-13,1.0,14.0,48.0,0.0,0.4
2015-11-14,1.0,15.0,48.0,0.0,0.4
2015-11-15,0.0,15.0,48.0,0.0,0.4
2015-11-16,0.0,15.0,48.0,0.0,0.4
2015-11-17,0.0,15.0,48.0,0.2,0.6
2015-11-18,0.0,15.0,48.0,0.089,0.689
2015-11-19,8.0,23.0,0.0,0.21,0.899
2015-11-20,4.0,27.0,0.0,0.01,0.909
2015-11-21,4.0,31.0,0.0,0.29,1.199
2015-11-22,0.0,31.0,0.0,0.0,1.199
2015-11-23,0.0,31.0,0.0,0.0,1.199
2015-11-24,0.0,31.0,0.0,0.0,1.199
2015-11-25,8.0,39.0,0.0,0.0,1.199
2015-11-26,2.0,41.0,0.0,0.0,1.199
2015-11-27,0.0,41.0,0.0,0.01,1.209
2015-11-28,0.0,41.0,0.0,0.0,1.209
2015-11-29,0.0,41.0,18.0,0.01,1.219
2015-11-30,0.0,41.0,18.0,0.05,1.269
2015-12-01,7.0,48.0,20.0,0.0,1.269
2015-12-02,9.0,57.0,23.0,0.0,1.269
2015-12-03,9.0,66.0,31.0,0.0,1.269
2015-12-04,1.0,67.0,28.0,0.0,1.269
2015-12-05,8.0,75.0,32.0,0.0,1.269
2015-12-06,0.0,75.0,29.0,0.0,1.269
2015-12-07,0.0,75.0,28.0,0.0,1.269
2015-12-08,0.0,75.0,26.0,0.0,1.269
2015-12-09,0.0,75.0,25.0,0.06,1.329
2015-12-10,0.0,75.0,24.0,0.0,1.329
2015-12-11,1.0,76.0,24.0,0.0,1.329
2015-12-12,0.0,76.0,23.0,0.0,1.329
2015-12-13,2.0,78.0,24.0,0.14,1.469
2015-12-14,3.0,81.0,27.0,0.0,1.469
2015-12-15,0.0,81.0,26.0,0.21,1.679
2015-12-16,0.0,81.0,25.0,0.09,1.769
2015-12-17,0.0,81.0,25.0,0.04,1.809
2015-12-18,0.0,81.0,24.0,0.03,1.839
2015-12-19,0.0,81.0,24.0,0.0,1.839
2015-12-20,1.0,82.0,24.0,0.0,1.839
2015-12-21,0.0,82.0,24.0,0.07,1.909
2015-12-22,0.0,82.0,23.0,0.05,1.959
2015-12-23,1.0,83.0,23.0,0.15,2.109
2015-12-24,0.0,83.0,23.0,0.11,2.219
2015-12-25,0.0,83.0,23.0,0.01,2.229
2015-12-26,0.0,83.0,23.0,0.02,2.249
2015-12-27,12.0,95.0,33.0,0.0,2.249
2015-12-28,0.0,95.0,30.0,0.0,2.249
2015-12-29,9.0,104.0,38.0,0.0,2.249
2015-12-30,3.0,107.0,36.0,0.0,2.249
2015-12-31,2.0,109.0,35.0,0.01,2.259
2016-01-01,1.0,110.0,33.0,0.0,2.259
2016-01-02,0.0,110.0,33.0,0.0,2.259
2016-01-03,0.0,110.0,32.0,0.0,2.259
2016-01-04,3.0,113.0,34.0,0.0,2.259
2016-01-05,2.0,115.0,35.0,0.0,2.259
2016-01-06,7.0,122.0,38.0,0.0,2.259
2016-01-07,4.0,126.0,40.0,0.02,2.279
2016-01-08,1.0,127.0,38.0,0.02,2.299
2016-01-09,1.0,128.0,37.0,0.04,2.339
2016-01-10,0.0,128.0,36.0,0.03,2.369
2016-01-11,0.0,128.0,35.0,0.0,2.369
2016-01-12,0.0,128.0,35.0,0.0,2.369
2016-01-13,0.0,128.0,35.0,0.0,2.369
2016-01-14,1.0,129.0,34.0,0.0,2.369
2016-01-15,0.0,129.0,34.0,0.069,2.438
2016-01-16,0.0,129.0,33.0,0.05,2.488
2016-01-17,0.0,129.0,33.0,0.04,2.528
2016-01-18,0.0,129.0,33.0,0.06,2.588
2016-01-19,0.0,129.0,33.0,0.03,2.618
2016-01-20,0.0,129.0,33.0,0.0,2.618
2016-01-21,1.0,130.0,33.0,0.1,2.718
2016-01-22,2.0,132.0,34.0,0.0,2.718
2016-01-23,2.0,134.0,34.0,0.0,2.718
2016-01-24,2.0,136.0,36.0,0.0,2.718
2016-01-25,0.0,136.0,36.0,0.01,2.728
2016-01-26,0.0,136.0,36.0,0.02,2.748
2016-01-27,0.0,136.0,34.0,0.0,2.748
2016-01-28,0.0,136.0,34.0,0.0,2.748
2016-01-29,4.0,140.0,38.0,0.0,2.748
2016-01-30,3.0,143.0,38.0,0.04,2.788
2016-01-31,2.0,145.0,39.0,0.21,2.998
2016-02-01,6.0,151.0,42.0,0.09,3.088
2016-02-02,2.0,153.0,42.0,0.11,3.198
2016-02-03,1.0,154.0,41.0,0.02,3.218
2016-02-04,5.0,159.0,45.0,0.0,3.218
2016-02-05,1.0,160.0,44.0,0.03,3.248
2016-02-06,0.0,160.0,42.0,0.01,3.258
2016-02-07,0.0,160.0,41.0,0.0,3.258
2016-02-08,1.0,161.0,41.0,0.0,3.258
2016-02-09,1.0,162.0,41.0,0.0,3.258
2016-02-10,0.0,162.0,40.0,0.0,3.258
2016-02-11,0.0,162.0,39.0,0.0,3.258
2016-02-12,0.0,162.0,38.0,0.0,3.258
2016-02-13,2.0,164.0,39.0,0.0,3.258
2016-02-14,9.0,173.0,47.0,0.0,3.258
2016-02-15,3.0,176.0,46.0,0.13,3.388
2016-02-16,6.0,182.0,49.0,0.16,3.548
2016-02-17,2.0,184.0,49.0,0.0,3.548
2016-02-18,1.0,185.0,49.0,0.0,3.548
2016-02-19,1.0,186.0,48.0,0.13,3.678
2016-02-20,1.0,187.0,48.0,0.0,3.678
2016-02-21,0.0,187.0,47.0,0.0,3.678
2016-02-22,0.0,187.0,46.0,0.0,3.678
2016-02-23,0.0,187.0,46.0,0.03,3.708
2016-02-24,0.0,187.0,46.0,0.0,3.708
2016-02-25,0.0,187.0,45.0,0.0,3.708
2016-02-26,0.0,187.0,44.0,0.0,3.708
2016-02-27,0.0,187.0,44.0,0.0,3.708
2016-02-28,0.0,187.0,43.0,0.0,3.708
2016-02-29,4.0,191.0,47.0,0.0,3.708
2016-03-01,6.0,197.0,50.0,0.02,3.728
2016-03-02,0.0,197.0,49.0,0.0,3.728
2016-03-03,0.0,197.0,49.0,0.09,3.818
2016-03-04,3.0,200.0,51.0,0.0,3.818
2016-03-05,0.0,200.0,50.0,0.0,3.818
2016-03-06,0.0,200.0,49.0,0.0,3.818
2016-03-07,0.0,200.0,48.0,0.0,3.818
2016-03-08,3.0,203.0,50.0,0.05,3.868
2016-03-09,0.0,203.0,49.0,0.0,3.868
2016-03-10,0.0,203.0,48.0,0.02,3.888
2016-03-11,0.0,203.0,48.0,0.0,3.888
2016-03-12,0.0,203.0,47.0,0.0,3.888
2016-03-13,0.0,203.0,47.0,0.14,4.028
2016-03-14,0.0,203.0,46.0,0.0,4.028
2016-03-15,1.0,204.0,47.0,0.34,4.368
2016-03-16,0.0,204.0,46.0,0.19,4.558
2016-03-17,3.0,207.0,49.0,0.12,4.678
2016-03-18,0.0,207.0,48.0,0.16,4.838
2016-03-19,0.0,207.0,47.0,0.03,4.868
2016-03-20,0.0,207.0,46.0,0.0,4.868
2016-03-21,0.0,207.0,46.0,0.0,4.868
2016-03-22,4.0,211.0,49.0,0.0,4.868
2016-03-23,0.0,211.0,48.0,0.04,4.908
2016-03-24,2.0,213.0,50.0,0.03,4.938
2016-03-25,0.0,213.0,50.0,0.01,4.948
2016-03-26,0.0,213.0,49.0,0.14,5.088
2016-03-27,3.0,216.0,51.0,0.01,5.098
2016-03-28,0.0,216.0,50.0,0.0,5.098
2016-03-29,14.0,230.0,62.0,0.0,5.098
2016-03-30,7.0,237.0,64.0,0.04,5.138
2016-03-31,7.0,244.0,66.0,0.04,5.178
2016-04-01,9.0,253.0,69.0,0.02,5.198
2016-04-02,2.0,255.0,66.0,0.0,5.198
2016-04-03,0.0,255.0,63.0,0.0,5.198
2016-04-04,0.0,255.0,62.0,0.0,5.198
2016-04-05,0.0,255.0,60.0,0.0,5.198
2016-04-06,5.0,260.0,64.0,0.18,5.378
2016-04-07,6.0,266.0,67.0,0.0,5.378
2016-04-08,1.0,267.0,65.0,0.0,5.378
2016-04-09,8.0,275.0,70.0,0.0,5.378
2016-04-10,1.0,276.0,68.0,0.08,5.458
2016-04-11,0.0,276.0,67.0,0.0,5.458
2016-04-12,0.0,276.0,64.0,0.0,5.458
2016-04-13,1.0,277.0,64.0,0.0,5.458
2016-04-14,3.0,280.0,66.0,0.0,5.458
2016-04-15,4.0,284.0,67.0,0.0,5.458
2016-10-15,0.0,0.0,67.0,0.0,0.0
2016-10-16,0.0,0.0,67.0,0.0,0.0
2016-10-17,0.0,0.0,67.0,0.0,0.0
2016-10-18,0.0,0.0,67.0,0.0,0.0
2016-10-19,5.0,5.0,67.0,0.0,0.0
2016-10-20,0.0,5.0,67.0,0.0,0.0
2016-10-21,0.0,5.0,67.0,0.0,0.0
2016-10-22,0.0,5.0,67.0,0.0,0.0
2016-10-23,0.0,5.0,67.0,0.0,0.0
2016-10-24,0.0,5.0,67.0,0.0,0.0
2016-10-25,0.0,5.0,67.0,0.0,0.0
2016-10-26,0.0,5.0,67.0,0.0,0.0
2016-10-27,0.0,5.0,67.0,0.0,0.0
2016-10-28,0.0,5.0,67.0,0.0,0.0
2016-10-29,0.0,5.0,67.0,0.0,0.0
2016-10-30,0.0,5.0,67.0,0.0,0.0
2016-10-31,0.0,5.0,67.0,0.0,0.0
2016-11-01,0.0,5.0,67.0,0.0,0.0
2016-11-02,1.0,6.0,67.0,0.0,0.0
2016-11-03,2.0,8.0,67.0,0.0,0.0
2016-11-04,0.0,8.0,67.0,0.0,0.0
2016-11-05,0.0,8.0,67.0,0.0,0.0
2016-11-06,0.0,8.0,67.0,0.0,0.0
2016-11-07,0.0,8.0,67.0,0.0,0.0
2016-11-08,0.0,8.0,67.0,0.0,0.0
2016-11-09,0.0,8.0,67.0,0.0,0.0
2016-11-10,0.0,8.0,67.0,0.0,0.0
2016-11-11,0.0,8.0,67.0,0.0,0.0
2016-11-12,0.0,8.0,67.0,0.0,0.0
2016-11-13,0.0,8.0,67.0,0.0,0.0
2016-11-14,1.0,9.0,67.0,0.0,0.0
2016-11-15,0.0,9.0,67.0,0.0,0.0
2016-11-16,0.0,9.0,67.0,0.0,0.0
2016-11-17,0.0,9.0,67.0,0.0,0.0
2016-11-18,5.0,14.0,6.0,0.17,0.17
2016-11-19,0.0,14.0,5.0,0.0,0.17
2016-11-20,0.0,14.0,4.0,0.0,0.17
2016-11-21,0.0,14.0,4.0,0.0,0.17
2016-11-22,1.0,15.0,4.0,0.03,0.2
2016-11-23,3.0,18.0,7.0,0.07,0.27
2016-11-24,1.0,19.0,7.0,0.04,0.31
2016-11-25,0.0,19.0,6.0,0.0,0.31
2016-11-26,0.0,19.0,6.0,0.0,0.31
2016-11-27,0.0,19.0,5.0,0.0,0.31
2016-11-28,6.0,25.0,11.0,0.19,0.5
2016-11-29,2.0,27.0,11.0,0.03,0.53
2016-11-30,1.0,28.0,10.0,0.01,0.54
2016-12-01,0.0,28.0,10.0,0.0,0.54
2016-12-02,0.0,28.0,9.0,0.0,0.54
2016-12-03,0.0,28.0,9.0,0.0,0.54
2016-12-04,1.0,29.0,10.0,0.01,0.55
2016-12-05,0.0,29.0,10.0,0.0,0.55
2016-12-06,6.0,35.0,15.0,0.18,0.73
2016-12-07,5.0,40.0,17.0,0.17,0.9
2016-12-08,1.0,41.0,16.0,0.03,0.93
2016-12-09,9.0,50.0,24.0,0.17,1.1
2016-12-10,2.0,52.0,22.0,0.02,1.12
2016-12-11,12.0,64.0,32.0,0.37,1.49
2016-12-12,4.0,68.0,32.0,0.09,1.58
2016-12-13,0.0,68.0,30.0,0.0,1.58
2016-12-14,1.0,69.0,28.0,0.0,1.58
2016-12-15,8.0,77.0,33.0,0.25,1.83
2016-12-16,0.0,77.0,30.0,0.0,1.83
2016-12-17,17.0,94.0,43.0,0.51,2.34
2016-12-18,1.0,95.0,40.0,0.05,2.39
2016-12-19,0.0,95.0,38.0,0.0,2.39
2016-12-20,0.0,95.0,36.0,0.0,2.39
2016-12-21,0.0,95.0,34.0,0.0,2.39
2016-12-22,0.0,95.0,32.0,0.0,2.39
2016-12-23,4.0,99.0,34.0,0.08,2.47
2016-12-24,2.0,101.0,35.0,0.03,2.5
2016-12-25,2.0,103.0,35.0,0.02,2.52
2016-12-26,4.0,107.0,37.0,0.02,2.54
2016-12-27,1.0,108.0,37.0,0.0,2.54
2016-12-28,1.0,109.0,34.0,0.03,2.57
2016-12-29,0.0,109.0,33.0,0.02,2.59
2016-12-30,0.0,109.0,32.0,0.0,2.59
2016-12-31,0.0,109.0,31.0,0.0,2.59
2017-01-01,0.0,109.0,31.0,0.0,2.59
2017-01-02,0.0,109.0,30.0,0.0,2.59
2017-01-03,0.0,109.0,30.0,0.0,2.59
2017-01-04,3.0,112.0,33.0,0.07,2.66
2017-01-05,11.0,123.0,42.0,0.32,2.98
2017-01-06,6.0,129.0,44.0,0.19,3.17
2017-01-07,0.0,129.0,43.0,0.0,3.17
2017-01-08,3.0,132.0,44.0,0.08,3.25
2017-01-09,9.0,141.0,50.0,0.23,3.48
2017-01-10,16.0,157.0,61.0,0.52,4.0
2017-01-11,4.0,161.0,59.0,0.08,4.08
2017-01-12,6.0,167.0,61.0,0.17,4.25
2017-01-13,0.0,167.0,58.0,0.0,4.25
2017-01-14,0.0,167.0,57.0,0.0,4.25
2017-01-15,2.0,169.0,55.0,0.01,4.26
2017-01-16,2.0,171.0,54.0,0.04,4.3
2017-01-17,1.0,172.0,53.0,0.02,4.32
2017-01-18,0.0,172.0,52.0,0.0,4.32
2017-01-19,0.0,172.0,51.0,0.0,4.32
2017-01-20,2.0,174.0,51.0,0.05,4.37
2017-01-21,3.0,177.0,53.0,0.01,4.38
2017-01-22,2.0,179.0,52.0,0.01,4.39
2017-01-23,3.0,182.0,53.0,0.04,4.43
2017-01-24,6.0,188.0,56.0,0.12,4.55
2017-01-25,2.0,190.0,56.0,0.02,4.57
2017-01-26,1.0,191.0,54.0,0.03,4.6
2017-01-27,0.0,191.0,53.0,0.0,4.6
2017-01-28,0.0,191.0,53.0,0.0,4.6
2017-01-29,0.0,191.0,52.0,0.0,4.6
2017-01-30,0.0,191.0,51.0,0.0,4.6
2017-01-31,0.0,191.0,50.0,0.0,4.6
2017-02-01,0.0,191.0,50.0,0.0,4.6
2017-02-02,0.0,191.0,49.0,0.0,4.6
2017-02-03,2.0,193.0,49.0,0.06,4.66
2017-02-04,1.0,194.0,49.0,0.01,4.67
2017-02-05,1.0,195.0,49.0,0.01,4.68
2017-02-06,0.0,195.0,49.0,0.0,4.68
2017-02-07,1.0,196.0,49.0,0.01,4.69
2017-02-08,6.0,202.0,54.0,0.21,4.9
2017-02-09,3.0,205.0,55.0,0.12,5.02
2017-02-10,0.0,205.0,53.0,0.0,5.02
2017-02-11,0.0,205.0,52.0,0.0,5.02
2017-02-12,2.0,207.0,52.0,0.04,5.06
2017-02-13,0.0,207.0,52.0,0.0,5.06
2017-02-14,0.0,207.0,51.0,0.0,5.06
2017-02-15,0.0,207.0,50.0,0.0,5.06
2017-02-16,0.0,207.0,50.0,0.0,5.06
2017-02-17,0.0,207.0,50.0,0.0,5.06
2017-02-18,0.0,207.0,49.0,0.0,5.06
2017-02-19,0.0,207.0,49.0,0.0,5.06
2017-02-20,3.0,210.0,51.0,0.09,5.15
2017-02-21,0.0,210.0,51.0,0.0,5.15
2017-02-22,0.0,210.0,50.0,0.0,5.15
2017-02-23,0.0,210.0,50.0,0.0,5.15
2017-02-24,3.0,213.0,52.0,0.07,5.22
2017-02-25,3.0,216.0,53.0,0.07,5.29
2017-02-26,1.0,217.0,52.0,0.03,5.32
2017-02-27,0.0,217.0,51.0,0.0,5.32
2017-02-28,2.0,219.0,53.0,0.05,5.37
2017-03-01,0.0,220.0,53.0,0.0,5.37
2017-03-02,2.0,221.0,54.0,0.07,5.44
2017-03-03,0.0,221.0,53.0,0.01,5.45
2017-03-04,0.0,221.0,53.0,0.0,5.45
2017-03-05,0.0,221.0,53.0,0.0,5.45
2017-03-06,0.0,221.0,52.0,0.0,5.45
2017-03-07,0.0,221.0,52.0,0.0,5.45
2017-03-08,3.0,224.0,53.0,0.12,5.57
2017-03-09,1.0,225.0,53.0,0.01,5.58
2017-03-10,0.0,225.0,52.0,0.0,5.58
2017-03-11,0.0,225.0,51.0,0.0,5.58
2017-03-12,0.0,225.0,51.0,0.0,5.58
2017-03-13,1.0,226.0,52.0,0.02,5.6
2017-03-14,1.0,227.0,52.0,0.02,5.62
2017-03-15,0.0,227.0,51.0,0.0,5.62
2017-03-16,0.0,227.0,51.0,0.0,5.62
2017-03-17,0.0,227.0,50.0,0.0,5.62
2017-03-18,0.0,227.0,50.0,0.0,5.62
2017-03-19,0.0,227.0,50.0,0.0,5.62
2017-03-20,0.0,227.0,49.0,0.0,5.62
2017-03-21,0.0,227.0,49.0,0.0,5.62
2017-03-22,0.0,227.0,49.0,0.0,5.62
2017-03-23,0.0,227.0,48.0,0.0,5.62
2017-03-24,0.0,227.0,48.0,0.0,5.62
2017-03-25,3.0,230.0,50.0,0.08,5.7
2017-03-26,1.0,231.0,50.0,0.02,5.72
2017-03-27,5.0,236.0,53.0,0.09,5.81
2017-03-28,0.0,236.0,53.0,0.0,5.81
2017-03-29,2.0,238.0,54.0,0.05,5.86
2017-03-30,8.0,246.0,60.0,0.11,5.97
2017-03-31,1.0,247.0,60.0,0.0,5.97
2017-04-01,2.0,249.0,58.0,0.02,5.99
2017-04-02,2.0,251.0,58.0,0.01,6.0
2017-04-03,3.0,254.0,60.0,0.06,6.06
2017-04-04,3.0,257.0,62.0,0.07,6.13
2017-04-05,1.0,258.0,62.0,0.03,6.16
2017-04-06,8.0,266.0,67.0,0.14,6.3
2017-04-07,0.0,266.0,65.0,0.0,6.3
2017-04-08,0.0,266.0,62.0,0.0,6.3
2017-04-09,0.0,266.0,60.0,0.0,6.3
2017-04-10,0.0,266.0,59.0,0.0,6.3
2017-04-11,2.0,268.0,61.0,0.04,6.34
2017-04-12,0.0,268.0,60.0,0.0,6.34
2017-04-13,0.0,268.0,59.0,0.0,6.34
2017-04-14,0.0,268.0,58.0,0.0,6.34
2017-04-15,0.0,268.0,57.0,0.0,6.34
2017-10-15,0.0,0.0,57.0,0.0,0.0
2017-10-16,0.0,0.0,57.0,0.0,0.0
2017-10-17,0.0,0.0,57.0,0.0,0.0
2017-10-18,0.0,0.0,57.0,0.0,0.0
2017-10-19,0.0,0.0,57.0,0.0,0.0
2017-10-20,3.0,3.0,57.0,0.0,0.0
2017-10-21,0.0,3.0,57.0,0.0,0.0
2017-10-22,0.0,3.0,57.0,0.0,0.0
2017-10-23,0.0,3.0,57.0,0.0,0.0
2017-10-24,0.0,3.0,57.0,0.0,0.0
2017-10-25,0.0,3.0,57.0,0.0,0.0
2017-10-26,0.0,3.0,57.0,0.0,0.0
2017-10-27,1.0,4.0,57.0,0.0,0.0
2017-10-28,0.0,4.0,57.0,0.0,0.0
2017-10-29,0.0,4.0,57.0,0.0,0.0
2017-10-30,0.0,4.0,57.0,0.0,0.0
